"cancer","category","rf","cor","pvalue","p.adj","sign","group","group2"
"Ovarian","NZHS","Heavy episodic drinking at least weekly (past-year drinkers)",-0.0843764848379821,0.392119781213107,0.522826374950809,"neg","Social","Heavy episodic drinking at least weekly (past-year drinkers)"
"Ovarian","NZHS","Heavy episodic drinking at least weekly (total population)",-0.0992137742555169,0.31395591184458,0.445614842618114,"neg","Social","Heavy episodic drinking at least weekly (total population)"
"Ovarian","NZHS","Heavy smokers",0.0277004935920195,0.721520639182506,0.835444950632375,"pos","Social","Heavy smokers"
"Ovarian","NZHS","High blood pressure (medicated)",-0.106007301287156,0.146561327894995,0.2742205699277,"neg","Social","High blood pressure (medicated)"
"Ovarian","NZHS","High cholesterol (medicated)",0.11271149964263,0.122546637975585,0.242978135216184,"pos","Social","High cholesterol (medicated)"
"Ovarian","NZHS","Highly physically active",0.105738788350874,0.147592683188012,0.2742205699277,"pos","Social","Highly physically active"
"Ovarian","NZHS","Ischaemic heart disease",-0.0864388643287714,0.236940176283042,0.365802377419433,"neg","Social","Ischaemic heart disease"
"Ovarian","NZHS","Little or no physical activity",-0.182399831882772,0.0120029517140309,0.105625975083472,"neg","Social","Little or no physical activity"
"Ovarian","NZHS","Mean BMI (kg/m²)",-0.121683843486739,0.0953191980244126,0.220739195424955,"neg","Social","Mean BMI (kg/m²)"
"Ovarian","NZHS","Mean diastolic blood pressure (mmHg)",0.0118518530984775,0.886705322953753,0.951586200243052,"pos","Social","Mean diastolic blood pressure (mmHg)"
"Ovarian","NZHS","Mean height (cm)",-0.00616190427973137,0.932936377939082,0.965863544219285,"neg","Social","Mean height (cm)"
"Ovarian","NZHS","Mean number of GP visits",-0.154738765396981,0.0335019336828991,0.14219030794236,"neg","Social","Mean number of GP visits"
"Ovarian","NZHS","Mean number of after-hours visits",0.12601595293109,0.0840178781117634,0.209070647269504,"pos","Social","Mean number of after-hours visits"
"Ovarian","NZHS","Mean number of cigarettes",-0.0391125733903101,0.614707958691397,0.741017813217026,"neg","Social","Mean number of cigarettes"
"Ovarian","NZHS","Mean number of practice nurse visits",-0.183060519494709,0.01169176930383,0.105625975083472,"neg","Social","Mean number of practice nurse visits"
"Ovarian","NZHS","Mean systolic blood pressure (mmHg)",-0.00528881011988376,0.949307488243934,0.971384406575188,"neg","Social","Mean systolic blood pressure (mmHg)"
"Ovarian","NZHS","Mean waist (cm)",-0.135804168838388,0.0624264786063095,0.194569942687136,"neg","Social","Mean waist (cm)"
"Ovarian","NZHS","Mean weight (kg)",-0.118946071531243,0.1030629178942,0.231315535069561,"neg","Social","Mean weight (kg)"
"Ovarian","NZHS","Mood and/or anxiety disorder",-0.112226915179919,0.124173152508322,0.242978135216184,"neg","Social","Mood and/or anxiety disorder"
"Ovarian","NZHS","Mood disorder (depression and/or bipolar)",-0.172128335346661,0.017866198496376,0.122993281634631,"neg","Social","Mood disorder (depression and/or bipolar)"
"Ovarian","NZHS","Mostly smoke both manufactured and roll-your own cigarettes",-0.0692668362238096,0.366585900039694,0.512056495293541,"neg","Social","Mostly smoke both manufactured and roll-your own cigarettes"
"Ovarian","NZHS","Mostly smoke manufactured cigarettes",0.109696871937682,0.152001566852522,0.2742205699277,"pos","Social","Mostly smoke manufactured cigarettes"
"Ovarian","NZHS","Mostly smoke roll-your-own cigarettes",-0.0817605815260826,0.286311861890037,0.419924064105388,"neg","Social","Mostly smoke roll-your-own cigarettes"
"Ovarian","NZHS","Obese",-0.130423397121402,0.073650452757179,0.202408143139038,"neg","Social","Obese"
"Ovarian","NZHS","Obese class 1",-0.0247989488095768,0.734820996758723,0.839795424867112,"neg","Social","Obese class 1"
"Ovarian","NZHS","Obese class 2",-0.243451173295482,0.000736468932175626,0.012961853206291,"neg","Social","Obese class 2"
"Ovarian","NZHS","Obese class 3",-0.00087459992299407,0.990470295110266,0.990470295110266,"neg","Social","Obese class 3"
"Ovarian","NZHS","Only visit dental health care worker for problems",-0.171682086459874,0.0181694620596614,0.122993281634631,"neg","Social","Only visit dental health care worker for problems"
"Ovarian","NZHS","Osteoarthritis",-0.032036411737069,0.661662915179471,0.779739409883333,"neg","Social","Osteoarthritis"
"Ovarian","NZHS","Overweight (but not obese)",0.094426247889882,0.196210304027686,0.317182887961504,"pos","Social","Overweight (but not obese)"
"Ovarian","NZHS","Overweight or obese",-0.0639068977677692,0.382314550394686,0.52077797263436,"neg","Social","Overweight or obese"
"Ovarian","NZHS","Past-year drinkers",-0.0954796808491718,0.19124379255015,0.317182887961504,"neg","Social","Past-year drinkers"
"Ovarian","NZHS","Physically active",0.12306193358744,0.091600120493009,0.217859746037427,"pos","Social","Physically active"
"Ovarian","NZHS","Practice nurse visit",-0.116034250904027,0.111834778777869,0.240035622742743,"neg","Social","Practice nurse visit"
"Ovarian","NZHS","Private health insurance",0.193958862687199,0.00748969575245784,0.0941561751737557,"pos","Social","Private health insurance"
"Ovarian","NZHS","Psychological distress",-0.134397038991567,0.0652166179875678,0.194569942687136,"neg","Social","Psychological distress"
"Ovarian","NZHS","Raised blood pressure (measured)",-0.00761119403449402,0.92709978968319,0.965863544219285,"neg","Social","Raised blood pressure (measured)"
"Ovarian","NZHS","Rheumatoid arthritis",-0.0886654065705802,0.225033337016132,0.353623815311065,"neg","Social","Rheumatoid arthritis"
"Ovarian","NZHS","Self-rated health - excellent",0.139279285896843,0.0559534722238069,0.189380982911346,"pos","Social","Self-rated health - excellent"
"Ovarian","NZHS","Self-rated health - fair",-0.129424996775393,0.0759030536771393,0.202408143139038,"neg","Social","Self-rated health - fair"
"Ovarian","NZHS","Self-rated health - good",-0.152548048389887,0.0361215194284057,0.144486077713623,"neg","Social","Self-rated health - good"
"Ovarian","NZHS","Self-rated health - poor",-0.130138902082962,0.0742867383253517,0.202408143139038,"neg","Social","Self-rated health - poor"
"Ovarian","NZHS","Self-rated health - very good",0.112204087866691,0.124250182781003,0.242978135216184,"pos","Social","Self-rated health - very good"
"Ovarian","NZHS","Stroke",-0.188332234582403,0.0094527782531615,0.103980560784776,"neg","Social","Stroke"
"Ovarian","NZHS","Teeth removed due to decay in lifetime",-0.204292226038645,0.00480652705681095,0.0704957301665607,"neg","Social","Teeth removed due to decay in lifetime"
"Ovarian","NZHS","Teeth removed due to decay in past 12 months",-0.0499902517986313,0.494530765374643,0.633796193330317,"neg","Social","Teeth removed due to decay in past 12 months"
"Ovarian","NZHS","Unable to get appointment within 24 hours",-0.0842458232062193,0.249092932516506,0.377934104507802,"neg","Social","Unable to get appointment within 24 hours"
"Ovarian","NZHS","Underweight",0.104431933298599,0.152690999164287,0.2742205699277,"pos","Social","Underweight"
"Ovarian","NZHS","Unfilled prescription due to cost",-0.0425708300781671,0.5608136573585,0.695092983768282,"neg","Social","Unfilled prescription due to cost"
"Ovarian","NZHS","Unmet need for GP due to cost",0.113165095121729,0.121039146917366,0.242978135216184,"pos","Social","Unmet need for GP due to cost"
"Ovarian","NZHS","Unmet need for GP due to lack of transport",-0.101021878253964,0.166619234530807,0.291638710189095,"neg","Social","Unmet need for GP due to lack of transport"
"Ovarian","NZHS","Unmet need for after-hours due to cost",0.0940014597123314,0.19823930497594,0.317182887961504,"pos","Social","Unmet need for after-hours due to cost"
"Ovarian","NZHS","Unmet need for after-hours due to lack of transport",-0.0224814400575074,0.758799861005288,0.856081894467505,"neg","Social","Unmet need for after-hours due to lack of transport"
"Ovarian","NZHS","Unmet need for primary health care",0.00893365151817899,0.902895003648809,0.957286268928857,"pos","Social","Unmet need for primary health care"
"Ovarian","NZHS","Vegetable and fruit intake",0.150868629712152,0.0382451762210615,0.146329369889279,"pos","Social","Vegetable and fruit intake"
"Ovarian","NZHS","Vegetable intake",-0.0124663951191638,0.864810187142115,0.939546869981557,"neg","Social","Vegetable intake"
"Ovarian","NZHS","Waist to height ratio ≥ 0.5",-0.172860054147609,0.0173784511703402,0.122993281634631,"neg","Social","Waist to height ratio ≥ 0.5"
"Pancreas","NZHS","After-hours medical centre visit",-0.0742252614918213,0.31007718203545,0.618472785744274,"neg","Social","After-hours medical centre visit"
"Pancreas","NZHS","All teeth removed due to decay",0.133350071806545,0.067358128277074,0.332450900519326,"pos","Social","All teeth removed due to decay"
"Pancreas","NZHS","Amphetamine use (16-64 years)",0.0235252725517306,0.747969452629181,0.872209901048299,"pos","Social","Amphetamine use (16-64 years)"
"Pancreas","NZHS","Amphetamine use (total population)",0.0220602275824216,0.763183663417262,0.872209901048299,"pos","Social","Amphetamine use (total population)"
"Pancreas","NZHS","Anxiety disorder",0.135881621554305,0.0622757895356785,0.332450900519326,"pos","Social","Anxiety disorder"
"Pancreas","NZHS","Arthritis",0.00694029699400764,0.92448839741532,0.935114700833887,"pos","Social","Arthritis"
"Pancreas","NZHS","Asthma (medicated)",0.0800928150946015,0.273275510918264,0.601206124020181,"pos","Social","Asthma (medicated)"
"Pancreas","NZHS","Bipolar disorder",0.0127775065524759,0.861469810629911,0.913365582354605,"pos","Social","Bipolar disorder"
"Pancreas","NZHS","Cannabis use",0.0339748738440571,0.642566972141555,0.864294338091345,"pos","Social","Cannabis use"
"Pancreas","NZHS","Chronic pain",0.0978488530704777,0.180410578636519,0.512133255484312,"pos","Social","Chronic pain"
"Pancreas","NZHS","Current smokers",0.0221986934441265,0.761741729933987,0.872209901048299,"pos","Social","Current smokers"
"Pancreas","NZHS","Daily smokers",0.0259063355585424,0.723451357396745,0.872209901048299,"pos","Social","Daily smokers"
"Pancreas","NZHS","Definite confidence and trust in GP",-0.131271799836358,0.0717791717030364,0.332450900519326,"neg","Social","Definite confidence and trust in GP"
"Pancreas","NZHS","Dental health care worker visit",0.00870247314154182,0.905395944668951,0.935114700833887,"pos","Social","Dental health care worker visit"
"Pancreas","NZHS","Depression",-0.0188979653871017,0.796326960672876,0.873286042950644,"neg","Social","Depression"
"Pancreas","NZHS","Diabetes",-0.0471678019873476,0.519246637613369,0.792437495308914,"neg","Social","Diabetes"
"Pancreas","NZHS","ED visit",-0.0250395212677771,0.732346011826738,0.872209901048299,"neg","Social","ED visit"
"Pancreas","NZHS","Ex-smokers",-0.0789059890324764,0.280469464160284,0.601983240148902,"neg","Social","Ex-smokers"
"Pancreas","NZHS","Excellent, very good or good self-rated health",-0.0599928327975033,0.412197540537594,0.695396096140215,"neg","Social","Excellent, very good or good self-rated health"
"Pancreas","NZHS","Fair or poor self-rated health",0.0599993374883444,0.412146766131216,0.695396096140215,"pos","Social","Fair or poor self-rated health"
"Pancreas","NZHS","Fruit intake",-0.073731378404484,0.313316445728728,0.618472785744274,"neg","Social","Fruit intake"
"Pancreas","NZHS","GP good at explaining health conditions and treatments",-0.0465406801753782,0.524822904034306,0.792437495308914,"neg","Social","GP good at explaining health conditions and treatments"
"Pancreas","NZHS","GP good at involving patient in decisions",-0.144060457016161,0.0479632826226176,0.332450900519326,"neg","Social","GP good at involving patient in decisions"
"Pancreas","NZHS","GP visit",-0.116133689204934,0.111525882302532,0.446103529210128,"neg","Social","GP visit"
"Pancreas","NZHS","Gout",0.0481961354883087,0.510168980252161,0.792437495308914,"pos","Social","Gout"
"Pancreas","NZHS","Hazardous drinkers (past-year drinkers)",-0.0639790442621354,0.516721630282728,0.792437495308914,"neg","Social","Hazardous drinkers (past-year drinkers)"
"Pancreas","NZHS","Hazardous drinkers (total population)",-0.0957657162241304,0.331152217862974,0.620029684509398,"neg","Social","Hazardous drinkers (total population)"
"Pancreas","NZHS","Healthy weight",-0.160922105904741,0.0269615667459276,0.31824520798104,"neg","Social","Healthy weight"
"Pancreas","NZHS","Heart failure",0.10843686858831,0.137476572663844,0.465305322862242,"pos","Social","Heart failure"
"Pancreas","NZHS","Heavy episodic drinking at least monthly (past-year drinkers)",-0.231449129976728,0.0175199476489978,0.308351078622361,"neg","Social","Heavy episodic drinking at least monthly (past-year drinkers)"
"Pancreas","NZHS","Heavy episodic drinking at least monthly (total population)",-0.254867447118163,0.00869464619190424,0.255042954962524,"neg","Social","Heavy episodic drinking at least monthly (total population)"
"Pancreas","NZHS","Heavy episodic drinking at least weekly (past-year drinkers)",-0.0519181715092567,0.598895454056242,0.847842595911522,"neg","Social","Heavy episodic drinking at least weekly (past-year drinkers)"
"Pancreas","NZHS","Heavy episodic drinking at least weekly (total population)",-0.0855108957852195,0.385762773278125,0.692798449968878,"neg","Social","Heavy episodic drinking at least weekly (total population)"
"Pancreas","NZHS","Heavy smokers",0.028907630036772,0.69451343633116,0.872209901048299,"pos","Social","Heavy smokers"
"Pancreas","NZHS","High blood pressure (medicated)",0.0732037054863402,0.316801655569284,0.618472785744274,"pos","Social","High blood pressure (medicated)"
"Pancreas","NZHS","High cholesterol (medicated)",0.177765512294503,0.0143978034219961,0.308351078622361,"pos","Social","High cholesterol (medicated)"
"Pancreas","NZHS","Highly physically active",-0.166425836975175,0.0220918995219931,0.31824520798104,"neg","Social","Highly physically active"
"Pancreas","NZHS","Ischaemic heart disease",-0.143543250972455,0.0487789560241068,0.332450900519326,"neg","Social","Ischaemic heart disease"
"Pancreas","NZHS","Little or no physical activity",0.149829138206221,0.0396116691184635,0.332450900519326,"pos","Social","Little or no physical activity"
"Pancreas","NZHS","Mean BMI (kg/m²)",0.104488565650174,0.152467344251501,0.496930603486373,"pos","Social","Mean BMI (kg/m²)"
"Pancreas","NZHS","Mean diastolic blood pressure (mmHg)",0.243250771395612,0.00298958548332762,0.131541761266415,"pos","Social","Mean diastolic blood pressure (mmHg)"
"Pancreas","NZHS","Mean height (cm)",0.0272104440153989,0.710139348468056,0.872209901048299,"pos","Social","Mean height (cm)"
"Pancreas","NZHS","Mean number of GP visits",-0.0926803135642353,0.204646967218085,0.529674503387985,"neg","Social","Mean number of GP visits"
"Pancreas","NZHS","Mean number of after-hours visits",-0.0198642475716626,0.786157716006876,0.873286042950644,"neg","Social","Mean number of after-hours visits"
"Pancreas","NZHS","Mean number of cigarettes",-0.077544927720584,0.291475617574223,0.610710817774563,"neg","Social","Mean number of cigarettes"
"Pancreas","NZHS","Mean number of practice nurse visits",-0.0524257989258472,0.473715307155234,0.771980500549271,"neg","Social","Mean number of practice nurse visits"
"Pancreas","NZHS","Mean systolic blood pressure (mmHg)",0.0820281817070348,0.323292592548143,0.618472785744274,"pos","Social","Mean systolic blood pressure (mmHg)"
"Pancreas","NZHS","Mean waist (cm)",0.138267575977902,0.0577780369632104,0.332450900519326,"pos","Social","Mean waist (cm)"
"Pancreas","NZHS","Mean weight (kg)",0.11366755529325,0.119386101778319,0.455776113173435,"pos","Social","Mean weight (kg)"
